optimum
2500
iteration,score,rawScore,overlap
836, 50190, 32200, 70
837, 44352, 44352, 0
838, 44080, 35856, 32
839, 35134, 31536, 14
840, 77976, 37884, 156
841, 54092, 48952, 20
842, 52772, 43520, 36
843, 29920, 29920, 0
844, 27940, 27940, 0
845, 55026, 50400, 18
846, 44433, 39550, 19
847, 42292, 42292, 0
848, 57794, 47000, 42
849, 62987, 44226, 73
850, 53241, 47073, 24
851, 43150, 34155, 35
852, 81238, 46800, 134
853, 60513, 38925, 84
854, 44551, 41724, 11
855, 51812, 38448, 52
856, 55288, 41410, 54
857, 33411, 31098, 9
858, 55276, 50907, 17
859, 62620, 47200, 60
860, 51700, 46560, 20
861, 41580, 41580, 0
862, 80854, 37164, 170
863, 47013, 33649, 52
864, 42032, 38948, 12
865, 34848, 34848, 0
866, 38120, 36064, 8
867, 67449, 33525, 132
868, 75781, 46740, 113
869, 69300, 35376, 132
870, 54528, 54528, 0
871, 98820, 45878, 206
872, 43348, 42320, 4
873, 87464, 44288, 168
874, 36225, 36225, 0
875, 40584, 40584, 0
876, 35300, 31959, 13
877, 66461, 42303, 94
878, 54806, 50694, 16
879, 43000, 43000, 0
880, 73351, 33516, 155
881, 57690, 48952, 34
882, 40134, 30368, 38
883, 35204, 32120, 12
884, 82498, 27500, 221
885, 37730, 36188, 6
886, 53037, 53037, 0
887, 81817, 39412, 165
888, 39216, 39216, 0
889, 48980, 46410, 10
890, 54214, 26715, 107
891, 39133, 37848, 5
892, 55114, 46376, 34
893, 71080, 44352, 104
894, 38541, 35457, 12
895, 50481, 50481, 0
896, 27940, 27940, 0
897, 45785, 39360, 25
898, 51232, 47120, 16
899, 38700, 38700, 0
900, 41968, 41968, 0
901, 51766, 50481, 5
902, 31408, 29866, 6
903, 59312, 41322, 70
904, 44217, 41904, 9
905, 48616, 48616, 0
906, 45156, 45156, 0
907, 41322, 41322, 0
908, 50494, 37130, 52
909, 55245, 46250, 35
910, 47892, 46350, 6
911, 37620, 37620, 0
912, 75862, 37312, 150
913, 65394, 47918, 68
914, 44214, 37275, 27
915, 45890, 42292, 14
916, 66435, 50244, 63
917, 35880, 33824, 8
918, 84918, 29920, 214
919, 27432, 27432, 0
920, 92118, 43802, 188
921, 41091, 39292, 7
922, 67667, 46336, 83
923, 47153, 46125, 4
924, 40582, 35442, 20
925, 51360, 42622, 34
926, 31034, 29492, 6
927, 52611, 52611, 0
928, 45194, 36456, 34
929, 43743, 37575, 24
930, 53214, 47560, 22
931, 31462, 29920, 6
932, 70092, 42336, 108
933, 51353, 47498, 15
934, 47200, 47200, 0
935, 41348, 40320, 4
936, 58190, 29920, 110
937, 29591, 29591, 0
938, 37542, 36000, 6
939, 38153, 33784, 17
940, 45919, 44377, 6
941, 49629, 49629, 0
942, 43105, 38479, 18
943, 44660, 44660, 0
944, 35649, 35649, 0
945, 42168, 42168, 0
946, 39245, 39245, 0
947, 70616, 49028, 84
948, 67243, 39744, 107
949, 52974, 48348, 18
950, 38117, 34776, 13
951, 46800, 46800, 0
952, 43477, 38080, 21
953, 39360, 39360, 0
954, 48786, 44160, 18
955, 63198, 41610, 84
956, 39004, 37976, 4
957, 75120, 49163, 101
958, 35879, 34080, 7
959, 78919, 40112, 151
960, 51333, 51333, 0
961, 48175, 48175, 0
962, 60063, 38475, 84
963, 51219, 40425, 42
964, 36288, 36288, 0
965, 34456, 34456, 0
966, 41304, 27940, 52
967, 44687, 36720, 31
968, 49140, 36547, 49
969, 40040, 40040, 0
970, 56846, 28576, 110
971, 70104, 28470, 162
972, 37835, 37835, 0
973, 41640, 33930, 30
974, 47966, 34602, 52
975, 45580, 31959, 53
976, 37252, 33654, 14
977, 49629, 49629, 0
978, 48306, 48306, 0
979, 44995, 42168, 11
980, 30590, 30590, 0
981, 52611, 52611, 0
982, 33228, 28602, 18
983, 56496, 44160, 48
984, 49032, 41322, 30
985, 46410, 46410, 0
986, 45998, 43428, 10
987, 48916, 45318, 14
988, 56578, 45784, 42
989, 42864, 38752, 16
990, 37575, 37575, 0
991, 56139, 49200, 27
992, 52388, 37996, 56
993, 36720, 36720, 0
994, 46220, 42622, 14
995, 50583, 47499, 12
996, 48331, 47560, 3
997, 38700, 38700, 0
998, 40134, 30368, 38
999, 65847, 51455, 56
1000, 53769, 44517, 36
1001, 47925, 47925, 0
1002, 40450, 37366, 12
1003, 37036, 37036, 0
1004, 69683, 43983, 100
1005, 51329, 50301, 4
1006, 48762, 44650, 16
1007, 46456, 45171, 5
1008, 51408, 51408, 0
1009, 50186, 31682, 72
1010, 35235, 35235, 0
1011, 46088, 44032, 8
1012, 44799, 34776, 39
1013, 55891, 46125, 38
1014, 35116, 34602, 2
1015, 60946, 43470, 68
1016, 52641, 44160, 33
1017, 46879, 45080, 7
1018, 42524, 41496, 4
1019, 45030, 27811, 67
1020, 38220, 27940, 40
1021, 55878, 50481, 21
1022, 72066, 33516, 150
1023, 50229, 41748, 33
1024, 43892, 41322, 10
1025, 57556, 29800, 108
1026, 41237, 37125, 16
1027, 85528, 30530, 219
1028, 28426, 28426, 0
1029, 46263, 38553, 30
1030, 49466, 44840, 18
1031, 36493, 35208, 5
1032, 36651, 33824, 11
1033, 42092, 39008, 12
1034, 38988, 38988, 0
1035, 46094, 34272, 46
1036, 46168, 46168, 0
1037, 56757, 42622, 55
1038, 104026, 49028, 251
1039, 29920, 29920, 0
1040, 48245, 38479, 38
1041, 53467, 39846, 53
1042, 67456, 46125, 83
1043, 29591, 29591, 0
1044, 29376, 29376, 0
1045, 51546, 51546, 0
1046, 38940, 38940, 0
1047, 48622, 34744, 54
1048, 43844, 43844, 0
1049, 42089, 37720, 17
1050, 49252, 46168, 12
1051, 43954, 30590, 52
1052, 50583, 47499, 12
1053, 48762, 44650, 16
1054, 45522, 41410, 16
1055, 61525, 34540, 105
1056, 40721, 32754, 31
1057, 38993, 36423, 10
1058, 44758, 41160, 14
1059, 58295, 44160, 55
1060, 52181, 43700, 33
1061, 44620, 44620, 0
1062, 57186, 54102, 12
1063, 44281, 41968, 9
1064, 48564, 48564, 0
