optimum
2500
iteration,score,rawScore,overlap
757, 16899, 16899, 0
758, 22792, 22792, 0
759, 58376, 16640, 277
760, 30182, 14420, 71
761, 29960, 29960, 0
762, 21546, 21546, 0
763, 60458, 34040, 119
764, 23079, 23079, 0
765, 23523, 23079, 2
766, 40600, 15070, 115
767, 21473, 21473, 0
768, 33741, 33741, 0
769, 29182, 18304, 49
770, 41988, 19788, 100
771, 28572, 22356, 28
772, 37971, 27537, 47
773, 42917, 30929, 54
774, 29028, 28362, 3
775, 36888, 36888, 0
776, 30072, 22968, 32
777, 59442, 32580, 121
778, 33174, 33174, 0
779, 45408, 23652, 98
780, 44832, 19080, 116
781, 66852, 25116, 194
782, 21760, 21760, 0
783, 55818, 31842, 108
784, 34592, 34592, 0
785, 29445, 28557, 4
786, 44061, 27189, 76
787, 57603, 15867, 247
788, 26748, 26082, 3
789, 54018, 33150, 94
790, 57570, 34038, 106
791, 42986, 21896, 95
792, 20313, 20313, 0
793, 37984, 32656, 24
794, 41380, 24064, 78
795, 46596, 38160, 38
796, 36864, 34200, 12
797, 63032, 21296, 293
798, 39277, 32617, 30
799, 29920, 29920, 0
800, 33532, 30646, 13
801, 39858, 22320, 79
802, 33192, 23868, 42
803, 44454, 18480, 117
804, 62124, 30600, 142
805, 61035, 32175, 130
806, 19488, 19488, 0
807, 32745, 32745, 0
808, 53458, 29704, 107
809, 39758, 30212, 43
810, 31101, 28215, 13
811, 54729, 30753, 108
812, 68634, 27342, 186
813, 29326, 25330, 18
814, 60380, 35738, 111
815, 32123, 29237, 13
816, 29600, 27824, 8
817, 62247, 20511, 258
818, 39057, 30621, 38
819, 44566, 32578, 54
820, 34313, 27209, 32
821, 33768, 33768, 0
822, 44448, 36900, 34
823, 46401, 27531, 85
824, 27724, 27280, 2
825, 49578, 26934, 102
826, 40665, 36225, 20
827, 64812, 29070, 161
828, 32292, 32292, 0
829, 41682, 25920, 71
830, 72877, 31141, 196
831, 31431, 28545, 13
832, 43660, 21460, 100
833, 29994, 24000, 27
834, 34626, 23970, 48
835, 26946, 26280, 3
836, 55212, 25020, 136
837, 60505, 18769, 213
838, 42056, 25628, 74
839, 34815, 27267, 34
840, 39354, 32916, 29
841, 55476, 29502, 117
842, 54912, 26496, 128
843, 31816, 31816, 0
844, 59887, 23701, 163
845, 69612, 27876, 223
846, 34400, 34400, 0
847, 29202, 29202, 0
848, 53324, 26462, 121
849, 41365, 36925, 20
850, 27531, 27531, 0
851, 52326, 33234, 86
852, 65188, 23452, 212
853, 26554, 26554, 0
854, 71976, 30240, 308
855, 31248, 29250, 9
856, 37369, 25159, 55
857, 62900, 21164, 256
858, 33760, 33760, 0
859, 25628, 25628, 0
860, 64990, 23254, 278
861, 53556, 24030, 133
862, 46350, 22152, 109
863, 35674, 26128, 43
864, 24619, 21733, 13
865, 25657, 24325, 6
866, 73833, 32763, 185
867, 29896, 29896, 0
868, 52260, 23400, 130
869, 18315, 18315, 0
870, 62892, 21156, 277
871, 66552, 24816, 259
872, 47025, 27267, 89
873, 53790, 28704, 113
874, 36804, 33696, 14
875, 30288, 23406, 31
876, 30932, 30710, 1
877, 25972, 25972, 0
878, 51716, 34400, 78
879, 60354, 27720, 147
880, 61194, 25230, 162
881, 72726, 31434, 186
882, 31742, 31520, 1
883, 33530, 30644, 13
884, 33948, 33948, 0
885, 44551, 31675, 58
886, 62988, 24804, 172
887, 53054, 25748, 123
888, 30576, 30576, 0
889, 28447, 26671, 8
890, 37925, 25715, 55
891, 61308, 27342, 153
892, 40665, 36225, 20
893, 28050, 28050, 0
894, 31040, 31040, 0
895, 23976, 23976, 0
896, 49092, 22230, 121
897, 54972, 33660, 96
898, 34062, 31842, 10
899, 25905, 25905, 0
900, 29202, 29202, 0
901, 72993, 31257, 226
902, 29379, 27825, 7
903, 19186, 19186, 0
904, 38612, 33284, 24
905, 30270, 26496, 17
906, 60636, 18900, 215
907, 43860, 28542, 69
908, 29260, 17716, 52
909, 50700, 22506, 127
910, 21760, 21760, 0
911, 26286, 23400, 13
912, 24480, 24480, 0
913, 41343, 37347, 18
914, 72664, 32482, 181
915, 59040, 29070, 135
916, 39753, 23769, 72
917, 30576, 30576, 0
918, 38328, 34776, 16
919, 36970, 29200, 35
920, 26732, 26732, 0
921, 63032, 21296, 307
922, 33578, 33578, 0
923, 30846, 30846, 0
924, 33936, 33936, 0
925, 26248, 26026, 1
926, 22140, 22140, 0
927, 52260, 23400, 130
928, 54018, 33150, 94
929, 40893, 30459, 47
930, 67262, 35738, 142
931, 37281, 30621, 30
932, 58380, 21528, 166
933, 33840, 33174, 3
934, 35510, 34400, 5
935, 46470, 34038, 56
936, 28880, 26660, 10
937, 53638, 26554, 122
938, 45468, 26820, 84
939, 27822, 24048, 17
940, 51126, 15606, 160
941, 29028, 28362, 3
942, 33693, 28365, 24
943, 33194, 31862, 6
944, 55576, 25384, 136
945, 26865, 26865, 0
946, 41034, 25272, 71
947, 52356, 31044, 96
948, 38604, 22620, 72
949, 51117, 21147, 135
950, 23760, 23760, 0
951, 16656, 15990, 3
952, 30594, 27264, 15
953, 25131, 24687, 2
954, 32922, 32922, 0
955, 37236, 37236, 0
956, 66608, 30200, 164
957, 43989, 15351, 129
958, 49599, 28731, 94
959, 49089, 16677, 146
960, 29546, 29546, 0
961, 34815, 27267, 34
962, 35739, 35739, 0
963, 28728, 28728, 0
964, 25506, 25506, 0
965, 30525, 18315, 55
966, 27970, 24640, 15
967, 34122, 25020, 41
968, 30270, 26496, 17
969, 69368, 27632, 259
970, 26496, 26496, 0
971, 51268, 20410, 139
972, 48396, 35520, 58
973, 29241, 29241, 0
974, 66186, 30222, 162
975, 24246, 20916, 15
976, 19740, 19740, 0
977, 37410, 33858, 16
978, 21760, 21760, 0
979, 47621, 27863, 89
980, 47808, 33600, 64
981, 73148, 32522, 183
982, 59424, 33228, 118
983, 18590, 18590, 0
984, 34485, 34485, 0
985, 60936, 26970, 153
986, 24165, 24165, 0
987, 29028, 28362, 3
988, 26955, 25623, 6
989, 19470, 19470, 0
990, 27360, 27360, 0
991, 24048, 24048, 0
992, 29172, 29172, 0
993, 29750, 29750, 0
994, 37518, 27528, 45
995, 27058, 27058, 0
996, 31602, 23166, 38
997, 68766, 27030, 190
998, 43885, 31675, 55
999, 51906, 28152, 107
1000, 22818, 17490, 24
1001, 78968, 37232, 253
1002, 24824, 24824, 0
1003, 30980, 30758, 1
1004, 21384, 21384, 0
1005, 52890, 25584, 123
1006, 47578, 22048, 115
1007, 49938, 25074, 112
1008, 26544, 26544, 0
1009, 42686, 22040, 93
1010, 33136, 27808, 24
1011, 28200, 28200, 0
1012, 48735, 30975, 80
1013, 45652, 17680, 126
1014, 38874, 38874, 0
1015, 26740, 26740, 0
1016, 36704, 24272, 56
1017, 36432, 36432, 0
1018, 62454, 34038, 128
1019, 24570, 24570, 0
1020, 29601, 29601, 0
1021, 32256, 32256, 0
1022, 69766, 35800, 153
1023, 22446, 22446, 0
1024, 50101, 31675, 83
1025, 28047, 27825, 1
1026, 58380, 21528, 166
1027, 23976, 23976, 0
1028, 42160, 30616, 52
1029, 63588, 29400, 154
1030, 27744, 27744, 0
1031, 55200, 24786, 137
1032, 45030, 31488, 61
1033, 65338, 32482, 148
1034, 37037, 33485, 16
1035, 69606, 39858, 134
1036, 28683, 24687, 18
1037, 36304, 29200, 32
1038, 48876, 20904, 126
1039, 53412, 21888, 142
1040, 26030, 19370, 30
1041, 29920, 29920, 0
1042, 27623, 26069, 7
1043, 26826, 25050, 8
1044, 40371, 14175, 118
1045, 29328, 25776, 16
1046, 24687, 24687, 0
1047, 31569, 24687, 31
1048, 63496, 21760, 228
1049, 30600, 30600, 0
1050, 36258, 32040, 19
1051, 54528, 21672, 148
1052, 29712, 27936, 8
1053, 63947, 22211, 203
1054, 31177, 30955, 1
1055, 31559, 31559, 0
1056, 42558, 36120, 29
1057, 51075, 23769, 123
1058, 65715, 27531, 172
1059, 36852, 23532, 60
1060, 23700, 18816, 22
1061, 40556, 28124, 56
1062, 69766, 35800, 153
