optimum
2500
iteration,score,rawScore,overlap
493, 5858, 5858, 0
494, 5727, 5727, 0
495, 6536, 6536, 0
496, 5544, 5544, 0
497, 5665, 5665, 0
498, 6630, 6630, 0
499, 5460, 5460, 0
500, 5328, 5328, 0
501, 5250, 5250, 0
502, 5451, 5451, 0
503, 5451, 5451, 0
504, 6489, 6489, 0
505, 4680, 4680, 0
506, 5396, 5396, 0
507, 5576, 5576, 0
508, 6120, 6120, 0
509, 5084, 5084, 0
510, 5184, 5184, 0
511, 5984, 5984, 0
512, 4884, 4884, 0
513, 5766, 5766, 0
514, 6225, 6225, 0
515, 4320, 4320, 0
516, 5428, 5428, 0
517, 4736, 4736, 0
518, 5236, 5236, 0
519, 7475, 7475, 0
520, 5694, 5694, 0
521, 7462, 7462, 0
522, 4288, 4288, 0
523, 7055, 7055, 0
524, 5950, 5950, 0
525, 5382, 5382, 0
526, 6570, 6570, 0
527, 5694, 5694, 0
528, 5400, 5400, 0
529, 4608, 4608, 0
530, 6075, 6075, 0
531, 6640, 6640, 0
532, 5056, 5056, 0
533, 4824, 4824, 0
534, 4864, 4864, 0
535, 4988, 4988, 0
536, 5265, 5265, 0
537, 6083, 6083, 0
538, 5695, 5695, 0
539, 5418, 5418, 0
540, 6640, 6640, 0
541, 5467, 5467, 0
542, 5840, 5840, 0
543, 5328, 5328, 0
544, 7238, 7238, 0
545, 7548, 7548, 0
546, 5700, 5700, 0
547, 5185, 5185, 0
548, 6474, 6474, 0
549, 5928, 5928, 0
550, 8085, 8085, 0
551, 6864, 6864, 0
552, 4800, 4800, 0
553, 5642, 5642, 0
554, 5251, 5251, 0
555, 5418, 5418, 0
556, 7469, 7469, 0
557, 5760, 5760, 0
558, 5504, 5504, 0
559, 7533, 7533, 0
560, 5822, 5822, 0
561, 7128, 7128, 0
562, 7030, 7030, 0
563, 5768, 5768, 0
564, 5698, 5698, 0
565, 7304, 7304, 0
566, 5700, 5700, 0
567, 5312, 5312, 0
568, 5925, 5925, 0
569, 8008, 8008, 0
570, 6664, 6664, 0
571, 6097, 6097, 0
572, 4968, 4968, 0
573, 7725, 7725, 0
574, 6660, 6660, 0
575, 6160, 6160, 0
576, 5133, 5133, 0
577, 4690, 4690, 0
578, 6972, 6972, 0
579, 4800, 4800, 0
580, 5040, 5040, 0
581, 5429, 5429, 0
582, 5073, 5073, 0
583, 5655, 5655, 0
584, 5688, 5688, 0
585, 7392, 7392, 0
586, 5418, 5418, 0
587, 6420, 6420, 0
588, 6468, 6468, 0
589, 5396, 5396, 0
590, 6264, 6264, 0
591, 5100, 5100, 0
592, 5304, 5304, 0
593, 6000, 6000, 0
594, 5229, 5229, 0
595, 5840, 5840, 0
596, 6364, 6364, 0
597, 6612, 6612, 0
598, 6059, 6059, 0
599, 6580, 6580, 0
600, 5655, 5655, 0
601, 5400, 5400, 0
602, 5022, 5022, 0
603, 6391, 6391, 0
604, 5329, 5329, 0
605, 5624, 5624, 0
606, 4753, 4753, 0
607, 5852, 5852, 0
608, 6230, 6230, 0
609, 4992, 4992, 0
610, 5270, 5270, 0
611, 5740, 5740, 0
612, 6396, 6396, 0
613, 6048, 6048, 0
614, 5632, 5632, 0
615, 7980, 7980, 0
616, 5005, 5005, 0
617, 5846, 5846, 0
618, 6132, 6132, 0
619, 4730, 4730, 0
620, 5467, 5467, 0
621, 5124, 5124, 0
622, 5896, 5896, 0
623, 6532, 6532, 0
624, 5727, 5727, 0
625, 5166, 5166, 0
626, 6375, 6375, 0
627, 5382, 5382, 0
628, 7209, 7209, 0
629, 8272, 8272, 0
630, 5824, 5824, 0
631, 4760, 4760, 0
632, 4900, 4900, 0
633, 4884, 4884, 0
634, 5628, 5628, 0
635, 5670, 5670, 0
636, 4824, 4824, 0
637, 6880, 6880, 0
638, 5840, 5840, 0
639, 6210, 6210, 0
640, 5928, 5928, 0
641, 6664, 6664, 0
642, 4736, 4736, 0
643, 4970, 4970, 0
644, 4760, 4760, 0
645, 5928, 5928, 0
646, 6900, 6900, 0
647, 6384, 6384, 0
648, 6789, 6789, 0
649, 6059, 6059, 0
650, 7304, 7304, 0
651, 7998, 7998, 0
652, 6723, 6723, 0
653, 4891, 4891, 0
654, 5984, 5984, 0
655, 5544, 5544, 0
656, 7505, 7505, 0
657, 6650, 6650, 0
658, 5390, 5390, 0
659, 5727, 5727, 0
660, 4730, 4730, 0
661, 5360, 5360, 0
662, 6642, 6642, 0
663, 5727, 5727, 0
664, 5727, 5727, 0
665, 5092, 5092, 0
666, 5016, 5016, 0
667, 7384, 7384, 0
668, 7752, 7752, 0
669, 5760, 5760, 0
670, 6640, 6640, 0
671, 7728, 7728, 0
672, 6048, 6048, 0
673, 6188, 6188, 0
674, 4897, 4897, 0
675, 5192, 5192, 0
676, 5767, 5767, 0
677, 5168, 5168, 0
678, 5529, 5529, 0
679, 7476, 7476, 0
680, 4680, 4680, 0
681, 4875, 4875, 0
682, 4550, 4550, 0
683, 5040, 5040, 0
684, 6192, 6192, 0
685, 5400, 5400, 0
686, 7209, 7209, 0
687, 5829, 5829, 0
688, 6888, 6888, 0
689, 5159, 5159, 0
690, 5475, 5475, 0
691, 5766, 5766, 0
692, 5092, 5092, 0
693, 5621, 5621, 0
694, 4368, 4368, 0
695, 5852, 5852, 0
696, 6396, 6396, 0
697, 6536, 6536, 0
698, 5304, 5304, 0
699, 4410, 4410, 0
700, 6320, 6320, 0
701, 4692, 4692, 0
702, 5775, 5775, 0
703, 5229, 5229, 0
704, 4940, 4940, 0
705, 5487, 5487, 0
706, 5576, 5576, 0
707, 5175, 5175, 0
708, 9765, 9765, 0
709, 5063, 5063, 0
710, 5520, 5520, 0
711, 5904, 5904, 0
712, 4875, 4875, 0
713, 5751, 5751, 0
714, 5913, 5913, 0
715, 5704, 5704, 0
716, 5016, 5016, 0
717, 6789, 6789, 0
718, 7954, 7954, 0
719, 4788, 4788, 0
720, 6864, 6864, 0
721, 6664, 6664, 0
722, 6300, 6300, 0
723, 5358, 5358, 0
724, 6375, 6375, 0
725, 4484, 4484, 0
726, 6560, 6560, 0
727, 5920, 5920, 0
728, 5766, 5766, 0
729, 5565, 5565, 0
730, 6110, 6110, 0
731, 5478, 5478, 0
732, 6324, 6324, 0
733, 6417, 6417, 0
734, 4875, 4875, 0
735, 5680, 5680, 0
736, 5226, 5226, 0
737, 3906, 3906, 0
738, 7480, 7480, 0
739, 5175, 5175, 0
740, 5440, 5440, 0
741, 4875, 4875, 0
742, 5394, 5394, 0
743, 5850, 5850, 0
744, 6000, 6000, 0
745, 4464, 4464, 0
746, 5336, 5336, 0
747, 5236, 5236, 0
748, 6068, 6068, 0
749, 5964, 5964, 0
750, 4891, 4891, 0
751, 4950, 4950, 0
752, 7956, 7956, 0
753, 6241, 6241, 0
754, 5929, 5929, 0
755, 6375, 6375, 0
756, 7252, 7252, 0
757, 4543, 4543, 0
758, 5607, 5607, 0
759, 6232, 6232, 0
760, 5292, 5292, 0
