optimum
2500
iteration,score,rawScore,overlap
684, 7119, 7119, 0
685, 6048, 6048, 0
686, 10395, 10395, 0
687, 6468, 6468, 0
688, 6320, 6320, 0
689, 8428, 8428, 0
690, 5005, 5005, 0
691, 6102, 6102, 0
692, 7209, 7209, 0
693, 6800, 6800, 0
694, 5852, 5852, 0
695, 5400, 5400, 0
696, 6670, 6670, 0
697, 7387, 7387, 0
698, 6532, 6532, 0
699, 6365, 6365, 0
700, 6650, 6650, 0
701, 6160, 6160, 0
702, 5829, 5829, 0
703, 5904, 5904, 0
704, 6420, 6420, 0
705, 6175, 6175, 0
706, 5265, 5265, 0
707, 5183, 5183, 0
708, 6162, 6162, 0
709, 7956, 7956, 0
710, 6716, 6716, 0
711, 6853, 6853, 0
712, 7272, 7272, 0
713, 6695, 6695, 0
714, 7630, 7630, 0
715, 8740, 8740, 0
716, 4977, 4977, 0
717, 5355, 5355, 0
718, 6205, 6205, 0
719, 7373, 7373, 0
720, 6834, 6834, 0
721, 6650, 6650, 0
722, 5005, 5005, 0
723, 7304, 7304, 0
724, 6592, 6592, 0
725, 7383, 7383, 0
726, 6097, 6097, 0
727, 6213, 6213, 0
728, 7020, 7020, 0
729, 6386, 6386, 0
730, 7128, 7128, 0
731, 4818, 4818, 0
732, 8200, 8200, 0
733, 7743, 7743, 0
734, 5110, 5110, 0
735, 5106, 5106, 0
736, 8400, 8400, 0
737, 8424, 8424, 0
738, 5310, 5310, 0
739, 8925, 8925, 0
740, 6231, 6231, 0
741, 9300, 9300, 0
742, 6956, 6956, 0
743, 8715, 8715, 0
744, 8010, 8010, 0
745, 7488, 7488, 0
746, 6080, 6080, 0
747, 7120, 7120, 0
748, 5130, 5130, 0
749, 6048, 6048, 0
750, 7128, 7128, 0
751, 6764, 6764, 0
752, 6336, 6336, 0
753, 6580, 6580, 0
754, 7470, 7470, 0
755, 8740, 8740, 0
756, 6474, 6474, 0
757, 5658, 5658, 0
758, 5618, 5618, 0
759, 7735, 7735, 0
760, 6588, 6588, 0
761, 6636, 6636, 0
762, 5775, 5775, 0
763, 7315, 7315, 0
764, 5355, 5355, 0
765, 4968, 4968, 0
766, 6678, 6678, 0
767, 7584, 7584, 0
768, 6251, 6251, 0
769, 8091, 8091, 0
770, 8730, 8730, 0
771, 8382, 8382, 0
772, 6195, 6195, 0
773, 5929, 5929, 0
774, 6624, 6624, 0
775, 6283, 6283, 0
776, 5551, 5551, 0
777, 5915, 5915, 0
778, 7084, 7084, 0
779, 6076, 6076, 0
780, 6461, 6461, 0
781, 6048, 6048, 0
782, 5865, 5865, 0
783, 6468, 6468, 0
784, 7128, 7128, 0
785, 5544, 5544, 0
786, 5330, 5330, 0
787, 6141, 6141, 0
788, 7304, 7304, 0
789, 5376, 5376, 0
790, 5858, 5858, 0
791, 6570, 6570, 0
792, 4620, 4620, 0
793, 4760, 4760, 0
794, 5394, 5394, 0
795, 6642, 6642, 0
796, 5232, 5232, 0
797, 6525, 6525, 0
798, 6399, 6399, 0
799, 5152, 5152, 0
800, 5888, 5888, 0
801, 5336, 5336, 0
802, 6844, 6844, 0
803, 6240, 6240, 0
804, 6831, 6831, 0
805, 7238, 7238, 0
806, 6600, 6600, 0
807, 9016, 9016, 0
808, 5590, 5590, 0
809, 5782, 5782, 0
810, 7830, 7830, 0
811, 7200, 7200, 0
812, 5130, 5130, 0
813, 6630, 6630, 0
814, 5928, 5928, 0
815, 6468, 6468, 0
816, 6400, 6400, 0
817, 7410, 7410, 0
818, 7020, 7020, 0
819, 6675, 6675, 0
820, 7040, 7040, 0
821, 7098, 7098, 0
822, 5313, 5313, 0
823, 5760, 5760, 0
824, 7232, 7232, 0
825, 5508, 5508, 0
826, 6120, 6120, 0
827, 7790, 7790, 0
828, 5472, 5472, 0
829, 7659, 7659, 0
830, 5762, 5762, 0
831, 7030, 7030, 0
832, 6300, 6300, 0
833, 5775, 5775, 0
834, 5525, 5525, 0
835, 7462, 7462, 0
836, 7571, 7571, 0
837, 6424, 6424, 0
838, 5888, 5888, 0
