iteration, score, overlap
14681, 289908, 1
14682, 235025, 1
14683, 234587, 1
14684, 200945, 1
14685, 203501, 1
14686, 141800, 1
14687, 311903, 1
14688, 236942, 1
14689, 164300, 0
14690, 141800, 1
14691, 143770, 1
14692, 371826, 0
14693, 128986, 0
14694, 143530, 0
14695, 198762, 0
14696, 137061, 0
14697, 154230, 0
14698, 212421, 0
14699, 197589, 0
14700, 128986, 0
14701, 175725, 1
14702, 217655, 1
14703, 174299, 1
14704, 160742, 1
14705, 204635, 1
14706, 195125, 1
14707, 185695, 1
14708, 195125, 1
14709, 191845, 1
14710, 120417, 0
14711, 137104, 0
14712, 235204, 0
14713, 120417, 0
14714, 126380, 0
14715, 195603, 0
14716, 110538, 0
14717, 191224, 0
14718, 148830, 0
14719, 176915, 1
14720, 110538, 0
14721, 123574, 0
14722, 130563, 0
14723, 177935, 1
14724, 176544, 0
14725, 110495, 0
14726, 120417, 0
14727, 243756, 0
14728, 170225, 0
14729, 176915, 1
14730, 110495, 0
14731, 112194, 0
14732, 117990, 0
14733, 207900, 0
14734, 215644, 0
14735, 188100, 0
14736, 125028, 0
14737, 207761, 1
14738, 140430, 0
14739, 267930, 0
14740, 110495, 0
14741, 101430, 0
14742, 137445, 0
14743, 171831, 0
14744, 136465, 0
14745, 110495, 0
14746, 172095, 0
14747, 133280, 0
14748, 330498, 0
14749, 112595, 1
14750, 101430, 0
14751, 112595, 1
14752, 110495, 0
14753, 159203, 0
14754, 144827, 0
14755, 131988, 1
14756, 132545, 0
14757, 112750, 0
14758, 163262, 0
14759, 185361, 0
14760, 118938, 0
14761, 118938, 0
14762, 262128, 0
14763, 152830, 0
14764, 176563, 0
14765, 119098, 1
14766, 135073, 0
14767, 156090, 0
14768, 130924, 0
14769, 184459, 0
14770, 118938, 0
14771, 111722, 1
14772, 223170, 0
14773, 207174, 0
14774, 173118, 0
14775, 119343, 1
14776, 119028, 1
14777, 235175, 0
14778, 115830, 0
14779, 151500, 0
14780, 111722, 1
14781, 138690, 0
14782, 143230, 1
14783, 247230, 0
14784, 169175, 0
14785, 210726, 0
14786, 263310, 0
14787, 138690, 0
14788, 138690, 0
14789, 152000, 1
14790, 242966, 1
14791, 242966, 1
14792, 324930, 1
14793, 305560, 1
14794, 242966, 1
14795, 254370, 0
14796, 288575, 1
14797, 111722, 1
14798, 242966, 1
14799, 325873, 0
14800, 111722, 1
14801, 154292, 1
14802, 244257, 1
14803, 255468, 0
14804, 241926, 0
14805, 274033, 1
14806, 242966, 1
14807, 325873, 0
14808, 325873, 0
14809, 242966, 1
14810, 111722, 1
14811, 146192, 1
14812, 122300, 1
14813, 132314, 1
14814, 154292, 1
14815, 242966, 1
14816, 180375, 1
14817, 111722, 1
14818, 115761, 1
14819, 142682, 1
14820, 111722, 1
14821, 112754, 1
14822, 110682, 0
14823, 154808, 1
14824, 112082, 1
14825, 119015, 1
14826, 185459, 1
14827, 176222, 1
14828, 149474, 1
14829, 185000, 1
14830, 110682, 0
14831, 155480, 1
14832, 166152, 0
14833, 118172, 1
14834, 111722, 1
14835, 151166, 1
14836, 189280, 0
14837, 111722, 1
14838, 142682, 1
14839, 111722, 1
14840, 180792, 0
14841, 110682, 0
14842, 180792, 0
14843, 232939, 0
14844, 180792, 0
14845, 228780, 0
14846, 206388, 0
14847, 180792, 0
14848, 320265, 0
14849, 180792, 0
14850, 110682, 0
14851, 180792, 0
14852, 198288, 0
14853, 180792, 0
14854, 210366, 0
14855, 180792, 0
14856, 195372, 0
14857, 191952, 0
14858, 217080, 0
14859, 188046, 0
14860, 189864, 0
14861, 189864, 0
14862, 189864, 0
14863, 200852, 0
14864, 189864, 0
14865, 237168, 0
14866, 274316, 0
14867, 189864, 0
14868, 255717, 0
14869, 188046, 0
14870, 188046, 0
14871, 182246, 0
14872, 180792, 0
14873, 297510, 0
14874, 189864, 0
14875, 208332, 0
14876, 189864, 0
14877, 189864, 0
14878, 118266, 1
14879, 218178, 0
14880, 118266, 1
14881, 237150, 0
14882, 259350, 0
14883, 205356, 0
14884, 188046, 0
14885, 188046, 0
14886, 210924, 0
14887, 188046, 0
14888, 175715, 0
14889, 188046, 0
14890, 118266, 1
14891, 171158, 0
14892, 253458, 1
14893, 180875, 1
14894, 93950, 1
14895, 163966, 1
14896, 118266, 1
14897, 119670, 1
14898, 118266, 1
14899, 118266, 1
14900, 93950, 1
14901, 248337, 1
14902, 222555, 0
14903, 118266, 1
14904, 118266, 1
14905, 118266, 1
14906, 118938, 0
14907, 117906, 0
14908, 129331, 0
14909, 185444, 0
14910, 204776, 0
14911, 167100, 1
14912, 257760, 0
14913, 265463, 1
14914, 204776, 0
14915, 204776, 0
14916, 218380, 0
14917, 204776, 0
14918, 227688, 0
14919, 208356, 0
14920, 167100, 1
14921, 204881, 1
14922, 196768, 0
14923, 204776, 0
14924, 191420, 1
14925, 179601, 0
14926, 186105, 0
14927, 252748, 0
14928, 224108, 0
14929, 205920, 0
14930, 178440, 1
14931, 178440, 1
14932, 144840, 1
14933, 174624, 1
14934, 178080, 0
14935, 199440, 1
14936, 248580, 1
14937, 234720, 1
14938, 174624, 1
14939, 259571, 0
14940, 144840, 1
14941, 188580, 0
14942, 144840, 1
14943, 161035, 1
14944, 300831, 0
14945, 248861, 1
14946, 220860, 1
14947, 186920, 1
14948, 171232, 1
14949, 221280, 1
14950, 185160, 1
14951, 187720, 0
14952, 185160, 1
14953, 185160, 1
14954, 321312, 1
14955, 184800, 0
14956, 213760, 1
14957, 248520, 1
14958, 185160, 1
14959, 188680, 1
14960, 184800, 0
14961, 185160, 1
14962, 185160, 1
14963, 125760, 1
14964, 212220, 1
14965, 162480, 1
14966, 243540, 1
14967, 157440, 1
14968, 184800, 0
14969, 288900, 1
14970, 125760, 1
14971, 294520, 1
14972, 147840, 0
14973, 209580, 0
14974, 291060, 0
14975, 269072, 0
14976, 271080, 0
14977, 377880, 0
14978, 277648, 0
14979, 280328, 0
14980, 178200, 0
14981, 143440, 0
14982, 282696, 1
14983, 178200, 0
14984, 172425, 0
14985, 217568, 0
14986, 185340, 1
14987, 160960, 1
14988, 128040, 0
14989, 219105, 0
14990, 128040, 0
14991, 178640, 0
14992, 139920, 0
14993, 269730, 0
14994, 178695, 0
14995, 219968, 0
14996, 308112, 0
14997, 331477, 0
14998, 165645, 0
14999, 184275, 0
15000, 154000, 0
15001, 165000, 0
15002, 125400, 0
15003, 128040, 0
15004, 277020, 0
15005, 163760, 1
15006, 127160, 0
15007, 272916, 0
15008, 154000, 0
15009, 155155, 1
15010, 125400, 0
15011, 154000, 0
15012, 130550, 0
15013, 165075, 1
15014, 120430, 1
15015, 193200, 0
15016, 170450, 0
15017, 157795, 1
15018, 136150, 0
15019, 122515, 1
15020, 120430, 1
15021, 208800, 0
15022, 143682, 0
15023, 170739, 0
15024, 143682, 0
15025, 135596, 0
15026, 130572, 0
15027, 143682, 0
15028, 119455, 1
15029, 142758, 0
15030, 119455, 1
15031, 149352, 1
15032, 229630, 1
15033, 119772, 1
15034, 219830, 1
15035, 219830, 1
15036, 222280, 1
15037, 237607, 1
15038, 162853, 1
15039, 251680, 1
15040, 186900, 0
15041, 140322, 1
15042, 176155, 1
15043, 208858, 0
15044, 169251, 1
15045, 119455, 1
15046, 135905, 1
15047, 258627, 1
15048, 186900, 0
15049, 163315, 0
15050, 119455, 1
15051, 186900, 0
15052, 239232, 0
15053, 388456, 0
15054, 310479, 0
15055, 186900, 0
15056, 191795, 1
15057, 198968, 0
15058, 153860, 1
15059, 152600, 0
15060, 111755, 1
15061, 119455, 1
15062, 280864, 0
15063, 125475, 1
15064, 131820, 0
15065, 111755, 1
15066, 147455, 1
15067, 125650, 0
15068, 147779, 1
15069, 108899, 1
15070, 108899, 1
15071, 188405, 1
15072, 135135, 1
15073, 187792, 0
15074, 176616, 1
15075, 163984, 0
15076, 150759, 1
15077, 133000, 0
15078, 110180, 1
15079, 111755, 1
15080, 176967, 1
15081, 177867, 1
15082, 112539, 1
15083, 162551, 1
15084, 176683, 1
15085, 124187, 1
15086, 107376, 1
15087, 108899, 1
15088, 142329, 1
15089, 176967, 1
15090, 107376, 1
15091, 169533, 0
15092, 228165, 1
15093, 180908, 0
15094, 182059, 1
15095, 176967, 1
15096, 203532, 1
15097, 257628, 1
15098, 248451, 1
15099, 184212, 1
15100, 143534, 1
15101, 189206, 1
15102, 108217, 1
15103, 107376, 1
15104, 102502, 1
15105, 153987, 1
15106, 143534, 1
15107, 147426, 1
15108, 144704, 1
15109, 185703, 1
15110, 102502, 1
15111, 154036, 1
15112, 199175, 1
15113, 214117, 1
15114, 185703, 1
15115, 248937, 0
15116, 143534, 1
15117, 192664, 1
15118, 234741, 0
15119, 217131, 1
15120, 132747, 1
15121, 129032, 1
15122, 143534, 1
15123, 122968, 1
15124, 132747, 1
15125, 140236, 1
15126, 214379, 1
15127, 132747, 1
15128, 132747, 1
15129, 175795, 1
15130, 122968, 1
15131, 146579, 1
15132, 132792, 1
15133, 175731, 1
15134, 183635, 1
15135, 151019, 1
15136, 154775, 1
15137, 130737, 1
15138, 180171, 1
15139, 175795, 1
15140, 102697, 1
15141, 283666, 1
15142, 131557, 1
15143, 102697, 1
15144, 94807, 1
15145, 147933, 1
15146, 102697, 1
15147, 122026, 1
15148, 148124, 1
15149, 172232, 1
15150, 94807, 1
15151, 104807, 1
15152, 108871, 1
15153, 127682, 1
15154, 94807, 1
15155, 248603, 1
15156, 121107, 1
15157, 101744, 1
15158, 124789, 1
15159, 123140, 1
15160, 145592, 1
15161, 192240, 1
15162, 178015, 1
15163, 234377, 1
15164, 145592, 1
15165, 136979, 1
15166, 145592, 1
15167, 181694, 1
15168, 217249, 1
15169, 149968, 1
15170, 136979, 1
15171, 127541, 1
15172, 174563, 1
15173, 182132, 1
15174, 143417, 1
15175, 117148, 1
15176, 117148, 1
15177, 220001, 1
15178, 155657, 1
15179, 156554, 1
15180, 117148, 1
15181, 139514, 1
15182, 126539, 1
15183, 136979, 1
15184, 112119, 1
15185, 160193, 1
15186, 157838, 1
15187, 160518, 1
15188, 107737, 1
15189, 159003, 1
15190, 107737, 1
15191, 129897, 1
15192, 82205, 1
15193, 158199, 1
15194, 182249, 1
15195, 161835, 1
15196, 144747, 1
15197, 222585, 1
15198, 160680, 1
15199, 196755, 1
15200, 82205, 1
15201, 189409, 1
15202, 108794, 1
15203, 187776, 0
15204, 154549, 1
15205, 123010, 1
15206, 113781, 1
15207, 185394, 1
15208, 101733, 1
15209, 101733, 1
15210, 119870, 1
15211, 110960, 1
15212, 119870, 1
15213, 148337, 1
15214, 191105, 1
15215, 238671, 1
15216, 98000, 1
15217, 138992, 1
15218, 166925, 1
15219, 89765, 1
15220, 89765, 1
15221, 152561, 1
15222, 121812, 1
15223, 233905, 1
15224, 123917, 1
15225, 205225, 1
15226, 121085, 1
15227, 118745, 1
15228, 154261, 1
15229, 109745, 1
15230, 100177, 1
15231, 89235, 1
15232, 92636, 1
15233, 144890, 1
15234, 140550, 1
15235, 189055, 1
15236, 197810, 1
15237, 88610, 1
15238, 195633, 1
15239, 100177, 1
15240, 88610, 1
15241, 167310, 1
15242, 189431, 1
15243, 100657, 1
15244, 92600, 1
15245, 100177, 1
15246, 124730, 1
15247, 115937, 1
15248, 118855, 1
15249, 132169, 1
15250, 159695, 1
15251, 170510, 1
15252, 96170, 1
15253, 130820, 1
15254, 202344, 1
15255, 204974, 1
15256, 115658, 1
15257, 159695, 1
15258, 139790, 1
15259, 168002, 1
15260, 96170, 1
15261, 175631, 1
15262, 125675, 1
15263, 203333, 1
15264, 281235, 1
15265, 189125, 1
15266, 189935, 1
15267, 158540, 1
15268, 179729, 1
15269, 158505, 1
15270, 107570, 1
15271, 133131, 1
15272, 107570, 1
15273, 144770, 1
15274, 120375, 1
15275, 142693, 1
15276, 153650, 1
15277, 108725, 1
15278, 192770, 1
15279, 161579, 1
15280, 107570, 1
15281, 121337, 1
15282, 103510, 1
15283, 163566, 1
15284, 129470, 1
15285, 212058, 1
15286, 168830, 1
15287, 146047, 1
15288, 107570, 1
15289, 88370, 1
15290, 88370, 1
15291, 123339, 1
15292, 214070, 1
15293, 286856, 1
15294, 265535, 1
15295, 264480, 1
15296, 246044, 1
15297, 121140, 1
15298, 214440, 1
15299, 218849, 1
15300, 228102, 1
15301, 160416, 1
15302, 169001, 1
15303, 99641, 1
15304, 112935, 1
15305, 218849, 1
15306, 342470, 1
15307, 93430, 1
15308, 88370, 1
15309, 228102, 1
15310, 88370, 1
15311, 300022, 1
15312, 196502, 1
15313, 240748, 1
15314, 246158, 1
15315, 306720, 1
15316, 292134, 1
15317, 220782, 1
15318, 228902, 1
15319, 170192, 1
15320, 182596, 1
15321, 179952, 1
15322, 111170, 1
15323, 159377, 1
15324, 101858, 1
15325, 107150, 1
15326, 88370, 1
15327, 206006, 1
15328, 182596, 1
15329, 178950, 1
15330, 88370, 1
15331, 162832, 1
15332, 213520, 1
15333, 181946, 1
15334, 209502, 1
15335, 180967, 1
15336, 205518, 1
15337, 237058, 1
15338, 180967, 1
15339, 201071, 1
15340, 129800, 1
15341, 110870, 1
15342, 143858, 1
15343, 136376, 1
15344, 114530, 1
15345, 252818, 1
15346, 129800, 1
15347, 208728, 0
15348, 208343, 1
15349, 208225, 1
15350, 110870, 1
15351, 129320, 0
15352, 224312, 1
15353, 230640, 1
15354, 187750, 1
15355, 129800, 1
15356, 131592, 1
15357, 130970, 1
15358, 139865, 1
15359, 197640, 1
15360, 192406, 1
15361, 192406, 1
15362, 170398, 1
15363, 204615, 1
15364, 198694, 1
15365, 242300, 1
15366, 195466, 1
15367, 236352, 1
15368, 185490, 1
15369, 258290, 1
15370, 170398, 1
15371, 257906, 1
15372, 257760, 1
15373, 254950, 1
15374, 258290, 1
15375, 233530, 1
15376, 290322, 1
15377, 257760, 1
15378, 258290, 1
15379, 246902, 1
15380, 304408, 1
15381, 385682, 1
15382, 304408, 1
15383, 320438, 1
15384, 367203, 1
15385, 257402, 1
15386, 305208, 1
15387, 303218, 1
15388, 305458, 1
15389, 304678, 1
15390, 257402, 1
15391, 304408, 1
15392, 304408, 1
15393, 304866, 1
15394, 386390, 1
15395, 375186, 1
15396, 307713, 1
15397, 303088, 1
15398, 304408, 1
15399, 171308, 1
15400, 171308, 1
15401, 217810, 1
15402, 257402, 1
15403, 244070, 1
15404, 244070, 1
15405, 256212, 1
15406, 223809, 1
15407, 88380, 1
15408, 255458, 1
15409, 256212, 1
15410, 88380, 1
15411, 266150, 1
15412, 300868, 1
15413, 315564, 1
15414, 223868, 1
15415, 182048, 1
15416, 258892, 1
15417, 229200, 1
15418, 165190, 1
15419, 231522, 1
15420, 139427, 1
15421, 133830, 1
15422, 193530, 1
15423, 263517, 1
15424, 130017, 1
15425, 118356, 1
15426, 155773, 1
15427, 139427, 1
15428, 252141, 1
15429, 191212, 1
15430, 118356, 1
15431, 161907, 1
15432, 253026, 1
15433, 139427, 1
15434, 140551, 1
15435, 200228, 1
15436, 157130, 1
15437, 251936, 1
15438, 168121, 1
15439, 178002, 1
15440, 185220, 1
15441, 132636, 1
15442, 114023, 1
15443, 118356, 1
15444, 97248, 1
15445, 185220, 1
15446, 265236, 1
15447, 200988, 1
15448, 288020, 1
15449, 140124, 1
15450, 97248, 1
15451, 172430, 1
15452, 206478, 1
15453, 186620, 1
15454, 268351, 1
15455, 185220, 1
15456, 187390, 1
15457, 184870, 1
15458, 314235, 1
15459, 184870, 1
15460, 158280, 1
15461, 117244, 1
15462, 184870, 1
15463, 95338, 1
15464, 158280, 1
15465, 268837, 1
15466, 138907, 1
15467, 175452, 1
15468, 208580, 1
15469, 279020, 1
15470, 95338, 1
15471, 208032, 1
15472, 247750, 1
15473, 157370, 1
15474, 217347, 1
15475, 157370, 1
15476, 198956, 1
15477, 158280, 1
15478, 191150, 1
15479, 210030, 1
15480, 175318, 1
15481, 91282, 1
15482, 228072, 1
15483, 175318, 1
15484, 125443, 1
15485, 338205, 1
15486, 236548, 1
15487, 240168, 1
15488, 260279, 1
15489, 170712, 1
15490, 91282, 1
15491, 210300, 1
15492, 121426, 1
15493, 177898, 1
15494, 175318, 1
15495, 175318, 1
15496, 187186, 1
15497, 198978, 1
15498, 134530, 1
15499, 212470, 1
15500, 142996, 1
15501, 142996, 1
15502, 116294, 1
15503, 188574, 1
15504, 270280, 1
15505, 161482, 1
15506, 256340, 1
15507, 118494, 1
15508, 180109, 1
15509, 95338, 1
15510, 95338, 1
15511, 119227, 1
15512, 219802, 1
15513, 277026, 1
15514, 217593, 1
15515, 166723, 1
15516, 144662, 1
15517, 197180, 1
15518, 131040, 1
15519, 157174, 1
15520, 136870, 1
15521, 102098, 1
15522, 228997, 1
15523, 172942, 1
15524, 110210, 1
15525, 101243, 1
15526, 188830, 1
15527, 153442, 1
15528, 167578, 1
15529, 136870, 1
15530, 101243, 1
15531, 183238, 1
15532, 90646, 1
15533, 147315, 1
15534, 222951, 1
15535, 131146, 1
15536, 121462, 1
15537, 139231, 1
15538, 154456, 1
15539, 179909, 1
15540, 90646, 1
15541, 109715, 1
15542, 126062, 1
15543, 174456, 1
15544, 138475, 1
15545, 101243, 1
15546, 230486, 1
15547, 140021, 1
15548, 102543, 1
15549, 138810, 1
15550, 138619, 1
15551, 92785, 1
15552, 138619, 1
15553, 179803, 1
15554, 139582, 1
15555, 188812, 1
15556, 139444, 1
15557, 148108, 1
15558, 138619, 1
15559, 177086, 1
15560, 92785, 1
15561, 141193, 1
15562, 150496, 1
15563, 253470, 1
15564, 199680, 1
15565, 161089, 1
15566, 235369, 1
15567, 184726, 1
15568, 144154, 1
15569, 188374, 1
15570, 241776, 0
15571, 241776, 0
15572, 178206, 1
15573, 227760, 0
15574, 235980, 0
15575, 188374, 1
15576, 352538, 0
15577, 241776, 0
15578, 201909, 0
15579, 241518, 1
15580, 178206, 1
15581, 271500, 0
15582, 236846, 1
15583, 236786, 0
15584, 177606, 0
15585, 296010, 0
15586, 299592, 0
15587, 207000, 0
15588, 279152, 0
15589, 241906, 1
15590, 177606, 0
15591, 193524, 1
15592, 197250, 1
15593, 196650, 0
15594, 190626, 1
15595, 199066, 1
15596, 243236, 1
15597, 210855, 1
15598, 196890, 1
15599, 226700, 1
15600, 213377, 0
15601, 226700, 1
15602, 160875, 0
15603, 166060, 0
15604, 213377, 0
15605, 214547, 1
15606, 277341, 0
15607, 233984, 0
15608, 237604, 0
15609, 288819, 0
15610, 160875, 0
15611, 226263, 0
15612, 253930, 0
15613, 255825, 0
15614, 217546, 0
15615, 189832, 1
15616, 266862, 0
15617, 239838, 0
15618, 240286, 0
15619, 185119, 1
15620, 258639, 1
15621, 185119, 1
15622, 258639, 1
15623, 236525, 1
15624, 258639, 1
15625, 199016, 1
15626, 259319, 1
15627, 161879, 1
15628, 258639, 1
15629, 235665, 1
15630, 161879, 1
15631, 274795, 1
15632, 372515, 1
15633, 258639, 1
15634, 261875, 1
15635, 259584, 1
15636, 273935, 1
15637, 258184, 0
15638, 237853, 1
15639, 335103, 1
15640, 182057, 1
15641, 205320, 0
15642, 238343, 1
15643, 248727, 1
15644, 161879, 1
15645, 198055, 1
15646, 265580, 1
15647, 182057, 1
15648, 290912, 1
15649, 238343, 1
15650, 161879, 1
15651, 156038, 1
15652, 161879, 1
15653, 355641, 1
15654, 156038, 1
15655, 167543, 1
15656, 308966, 1
15657, 182057, 1
15658, 182057, 1
15659, 247370, 1
15660, 156038, 1
15661, 317107, 0
15662, 147515, 1
15663, 230319, 1
15664, 253010, 1
15665, 253010, 1
15666, 253010, 1
15667, 253010, 1
15668, 197582, 1
15669, 330788, 1
15670, 147515, 1
15671, 321775, 1
15672, 398073, 1
15673, 313655, 1
15674, 333338, 1
15675, 308435, 1
15676, 330333, 0
15677, 258650, 1
15678, 350583, 1
15679, 414293, 1
15680, 147515, 1
15681, 420143, 1
15682, 147515, 1
15683, 415693, 1
15684, 229355, 1
15685, 202530, 0
15686, 210031, 1
15687, 176325, 1
15688, 149665, 1
15689, 189655, 1
15690, 147515, 1
15691, 335400, 0
15692, 189655, 1
15693, 172800, 0
15694, 147515, 1
15695, 189655, 1
15696, 207695, 1
15697, 147515, 1
15698, 147515, 1
15699, 166813, 1
15700, 130991, 1
15701, 112985, 1
15702, 130991, 1
15703, 130991, 1
15704, 209183, 1
15705, 144515, 1
15706, 130991, 1
15707, 274983, 1
15708, 226460, 1
15709, 247175, 1
15710, 112985, 1
15711, 226626, 1
15712, 130991, 1
15713, 193907, 1
15714, 209124, 0
15715, 113546, 1
15716, 129960, 1
15717, 191261, 1
15718, 127439, 1
15719, 301433, 1
15720, 158345, 1
15721, 158345, 1
15722, 272699, 1
15723, 204498, 1
15724, 255904, 1
15725, 316700, 1
15726, 274025, 1
15727, 259007, 1
15728, 158345, 1
15729, 264005, 1
15730, 158345, 1
15731, 109755, 1
15732, 179143, 1
15733, 167705, 1
15734, 158345, 1
15735, 158345, 1
15736, 162719, 1
15737, 264005, 1
15738, 200870, 1
15739, 279830, 1
15740, 109755, 1
15741, 109755, 1
15742, 211051, 1
15743, 109755, 1
15744, 109755, 1
15745, 163355, 1
15746, 115189, 1
15747, 195445, 1
15748, 287747, 1
15749, 203731, 1
15750, 109755, 1
15751, 109755, 1
15752, 285137, 1
15753, 107627, 1
15754, 118951, 1
15755, 88255, 1
15756, 266085, 1
15757, 211255, 1
15758, 97997, 1
15759, 99305, 1
15760, 88255, 1
15761, 143613, 1
15762, 214559, 1
15763, 172873, 1
15764, 111755, 1
15765, 76415, 1
15766, 116063, 1
15767, 132255, 1
15768, 100520, 1
15769, 158505, 1
15770, 76415, 1
15771, 191683, 1
15772, 192787, 1
15773, 116005, 1
15774, 118005, 1
15775, 80605, 1
15776, 82669, 0
15777, 80605, 1
15778, 317915, 1
15779, 145825, 1
15780, 110960, 1
15781, 121877, 1
15782, 130665, 1
15783, 67566, 1
15784, 149710, 1
15785, 110960, 1
15786, 179684, 1
15787, 100210, 1
15788, 176372, 1
15789, 197650, 1
15790, 67566, 1
15791, 132710, 1
15792, 185417, 1
15793, 312407, 1
15794, 133898, 1
15795, 234960, 1
15796, 113210, 1
15797, 197650, 1
15798, 179934, 1
15799, 145076, 1
15800, 127935, 1
15801, 125380, 1
15802, 75812, 1
15803, 127935, 1
15804, 157635, 1
15805, 142235, 1
15806, 132640, 1
15807, 237935, 1
15808, 189535, 1
15809, 127935, 1
15810, 75812, 1
15811, 114185, 1
15812, 134118, 1
15813, 197235, 1
15814, 69115, 1
15815, 173805, 1
15816, 127480, 1
15817, 231053, 1
15818, 160289, 1
15819, 191057, 1
15820, 69115, 1
15821, 127620, 1
15822, 225092, 1
15823, 156596, 1
15824, 287633, 1
15825, 248840, 1
15826, 123950, 1
15827, 225092, 1
15828, 222257, 1
15829, 222257, 1
15830, 68380, 1
15831, 73770, 1
15832, 133775, 1
15833, 93440, 1
15834, 68380, 1
15835, 129469, 1
15836, 180842, 1
15837, 186309, 1
15838, 86307, 1
15839, 305816, 1
15840, 68380, 1
15841, 91445, 1
15842, 151283, 1
15843, 125990, 1
15844, 126970, 1
15845, 131004, 1
15846, 135510, 1
15847, 99285, 1
15848, 72580, 1
15849, 315576, 1
15850, 104640, 1
15851, 59420, 1
15852, 274777, 1
15853, 121247, 1
15854, 104640, 1
15855, 203524, 1
15856, 233850, 1
15857, 199480, 1
15858, 257610, 1
15859, 126970, 1
15860, 59420, 1
15861, 121411, 1
15862, 111990, 1
15863, 150770, 1
15864, 266675, 1
15865, 146570, 1
15866, 189905, 1
15867, 196432, 1
15868, 102964, 1
15869, 104640, 1
15870, 91122, 1
15871, 91122, 1
15872, 90282, 1
15873, 88972, 1
15874, 130843, 1
15875, 164063, 1
15876, 109968, 1
15877, 109601, 1
15878, 159948, 1
15879, 234425, 1
15880, 88972, 1
15881, 116675, 1
15882, 117297, 1
15883, 150830, 1
15884, 114022, 1
15885, 170201, 1
15886, 120557, 1
15887, 87562, 1
15888, 101592, 1
15889, 170722, 1
15890, 87562, 1
15891, 96125, 1
15892, 119153, 1
15893, 243545, 1
15894, 242705, 1
15895, 258515, 1
15896, 247820, 1
15897, 243545, 1
15898, 343505, 1
15899, 182921, 1
15900, 203933, 1
15901, 91207, 1
15902, 211005, 1
15903, 125633, 1
15904, 122755, 1
15905, 128060, 1
15906, 150898, 1
15907, 203933, 1
15908, 259870, 1
15909, 203933, 1
15910, 91207, 1
15911, 246209, 1
15912, 264951, 1
15913, 191133, 1
15914, 313889, 1
15915, 246209, 1
15916, 204247, 1
15917, 201202, 1
15918, 242374, 1
15919, 270505, 1
15920, 266799, 1
15921, 266799, 1
15922, 266799, 1
15923, 344885, 1
15924, 176871, 1
15925, 267324, 1
15926, 173360, 1
15927, 307292, 1
15928, 107637, 1
15929, 270505, 1
15930, 107637, 1
15931, 330590, 1
15932, 311277, 1
15933, 325397, 1
15934, 286365, 1
15935, 266799, 1
15936, 337399, 1
15937, 276115, 1
15938, 270665, 1
15939, 309865, 1
15940, 164887, 1
15941, 266391, 1
15942, 81760, 1
15943, 190124, 1
15944, 188479, 1
15945, 206770, 1
15946, 165771, 1
15947, 108098, 1
15948, 164887, 1
15949, 273760, 1
15950, 81760, 1
15951, 181836, 1
15952, 273760, 1
15953, 163357, 1
15954, 277545, 1
15955, 210229, 1
15956, 185419, 1
15957, 164887, 1
15958, 226837, 1
15959, 164117, 1
15960, 244735, 1
15961, 171401, 1
15962, 244735, 1
15963, 108677, 1
15964, 259976, 1
15965, 164216, 1
15966, 167365, 1
15967, 243093, 1
15968, 261821, 1
15969, 356332, 1
15970, 108677, 1
15971, 303159, 1
15972, 244735, 1
15973, 266380, 1
15974, 247565, 1
15975, 244280, 1
15976, 233835, 1
15977, 344143, 1
15978, 286915, 1
15979, 244735, 1
15980, 185121, 1
15981, 244780, 1
15982, 149105, 1
15983, 185121, 1
15984, 317669, 1
15985, 243709, 1
15986, 241769, 1
15987, 244735, 1
15988, 254551, 1
15989, 200253, 1
15990, 149105, 1
15991, 264698, 1
15992, 185121, 1
15993, 185371, 1
15994, 200253, 1
15995, 210984, 1
15996, 185121, 1
15997, 221205, 1
15998, 187478, 1
15999, 237155, 1
16000, 183160, 1
16001, 207131, 1
16002, 183160, 1
16003, 229215, 1
16004, 212420, 1
16005, 142348, 1
16006, 232425, 1
16007, 278885, 1
16008, 192741, 1
16009, 226090, 1
16010, 142348, 1
16011, 183160, 1
16012, 209571, 1
16013, 259340, 1
16014, 182200, 1
16015, 183160, 1
16016, 197252, 1
16017, 173185, 1
16018, 198974, 1
16019, 182705, 1
16020, 148167, 1
16021, 150697, 1
16022, 142348, 1
16023, 105230, 1
16024, 182705, 1
16025, 148167, 1
16026, 175795, 1
16027, 154291, 1
16028, 239105, 1
16029, 165961, 1
16030, 105230, 1
16031, 230823, 1
16032, 148167, 1
16033, 148387, 1
16034, 200403, 1
16035, 150913, 1
16036, 153907, 1
16037, 228715, 1
16038, 148167, 1
16039, 201688, 1
16040, 113838, 1
16041, 202508, 1
16042, 215340, 1
16043, 113838, 1
16044, 103485, 1
16045, 100237, 1
16046, 209465, 1
16047, 187120, 1
16048, 211019, 1
16049, 262072, 1
16050, 100237, 1
16051, 182915, 1
16052, 113838, 1
16053, 81329, 1
16054, 125612, 1
16055, 261617, 0
16056, 173761, 1
16057, 242895, 1
16058, 154577, 1
16059, 116750, 1
16060, 81329, 1
16061, 124921, 1
16062, 100237, 1
16063, 196553, 1
16064, 168387, 1
16065, 92929, 1
16066, 147333, 1
16067, 95316, 1
16068, 161473, 1
16069, 114055, 1
16070, 159020, 1
16071, 131079, 1
16072, 80874, 1
16073, 159020, 1
16074, 280515, 1
16075, 196488, 1
16076, 264384, 1
16077, 157918, 1
16078, 125582, 1
16079, 246629, 1
