optimum
100
iteration,score,rawScore,overlap
641, 874, 874, 0
642, 696, 696, 0
643, 420, 420, 0
644, 1258, 858, 10
645, 988, 828, 4
646, 1533, 1053, 12
647, 940, 780, 4
648, 1397, 837, 14
649, 1236, 756, 12
650, 720, 720, 0
651, 740, 700, 1
652, 756, 756, 0
653, 982, 782, 5
654, 1442, 962, 12
655, 865, 825, 1
656, 1490, 850, 16
657, 1124, 884, 6
658, 1152, 912, 6
659, 1080, 720, 9
660, 890, 570, 8
661, 950, 950, 0
662, 960, 800, 4
663, 980, 660, 8
664, 806, 806, 0
665, 1290, 850, 11
666, 830, 750, 2
667, 876, 756, 3
668, 1030, 950, 2
669, 1371, 851, 13
670, 747, 667, 2
671, 832, 552, 7
672, 900, 900, 0
673, 1168, 728, 11
674, 884, 684, 5
675, 1585, 945, 16
676, 700, 620, 2
677, 1090, 850, 6
678, 1060, 900, 4
679, 670, 510, 4
680, 1078, 798, 7
681, 912, 912, 0
682, 920, 760, 4
683, 619, 459, 4
684, 729, 729, 0
685, 601, 561, 1
686, 860, 620, 6
687, 1024, 864, 4
688, 1256, 936, 8
689, 851, 651, 5
690, 964, 884, 2
691, 1017, 777, 6
692, 875, 875, 0
693, 1106, 1026, 2
694, 913, 713, 5
695, 864, 864, 0
696, 990, 950, 1
697, 1016, 576, 11
698, 1078, 918, 4
699, 954, 874, 2
700, 1091, 851, 6
701, 718, 598, 3
702, 704, 504, 5
703, 836, 756, 2
704, 1100, 900, 5
705, 1011, 891, 3
706, 760, 560, 5
707, 925, 925, 0
708, 880, 720, 4
709, 700, 700, 0
710, 945, 945, 0
711, 1068, 748, 8
712, 820, 700, 3
713, 720, 600, 3
714, 704, 624, 2
715, 1246, 726, 13
716, 992, 912, 2
717, 1060, 740, 8
718, 1130, 810, 8
719, 1285, 925, 9
720, 899, 819, 2
721, 1175, 775, 10
722, 1080, 840, 6
723, 950, 950, 0
724, 900, 900, 0
725, 999, 999, 0
726, 1235, 875, 9
727, 978, 858, 3
728, 1085, 805, 7
729, 1205, 805, 10
730, 936, 936, 0
731, 962, 722, 6
732, 1319, 999, 8
733, 872, 792, 2
734, 904, 864, 1
735, 1244, 684, 14
736, 850, 850, 0
737, 851, 851, 0
738, 769, 609, 4
739, 551, 551, 0
740, 971, 851, 3
741, 1024, 864, 4
742, 825, 825, 0
743, 770, 650, 3
744, 985, 945, 1
745, 914, 874, 1
746, 836, 836, 0
747, 782, 782, 0
748, 938, 578, 9
749, 759, 759, 0
750, 854, 814, 1
751, 1176, 616, 14
752, 1088, 888, 5
753, 865, 825, 1
754, 1044, 884, 4
755, 836, 756, 2
756, 977, 897, 2
757, 780, 780, 0
758, 1348, 988, 9
759, 928, 528, 10
760, 862, 702, 4
761, 768, 768, 0
762, 964, 884, 2
763, 1024, 544, 12
764, 775, 775, 0
765, 701, 621, 2
766, 1358, 918, 11
767, 950, 950, 0
768, 1495, 735, 19
769, 1005, 805, 5
770, 1266, 1026, 6
771, 840, 640, 5
772, 816, 816, 0
773, 805, 725, 2
774, 828, 748, 2
775, 1285, 725, 14
776, 945, 945, 0
777, 943, 783, 4
778, 919, 759, 4
779, 696, 576, 3
780, 848, 768, 2
781, 851, 851, 0
782, 1116, 756, 9
783, 904, 864, 1
784, 1315, 875, 11
785, 1150, 950, 5
786, 1397, 837, 14
787, 1014, 1014, 0
788, 1136, 936, 5
789, 720, 720, 0
790, 1470, 950, 13
791, 759, 759, 0
792, 1126, 806, 8
793, 895, 735, 4
794, 868, 748, 3
795, 1052, 972, 2
796, 1068, 988, 2
797, 1120, 840, 7
798, 1400, 840, 14
799, 600, 600, 0
800, 746, 666, 2
801, 1119, 999, 3
802, 1018, 858, 4
803, 734, 414, 8
804, 869, 629, 6
805, 1026, 1026, 0
806, 703, 703, 0
807, 696, 616, 2
808, 964, 684, 7
809, 783, 783, 0
810, 1344, 744, 15
811, 696, 696, 0
812, 580, 540, 1
813, 833, 713, 3
814, 792, 792, 0
815, 808, 768, 1
816, 1017, 897, 3
817, 955, 875, 2
818, 1096, 936, 4
819, 936, 936, 0
820, 1479, 999, 12
821, 846, 726, 3
822, 650, 650, 0
823, 1290, 850, 11
824, 1008, 888, 3
825, 816, 816, 0
826, 936, 936, 0
827, 955, 875, 2
828, 1380, 660, 18
829, 891, 851, 1
830, 817, 777, 1
831, 1068, 748, 8
832, 608, 608, 0
833, 840, 800, 1
834, 1324, 884, 11
835, 1571, 651, 23
836, 975, 575, 10
837, 1090, 770, 8
838, 1152, 912, 6
839, 756, 756, 0
840, 1072, 672, 10
841, 912, 832, 2
842, 908, 748, 4
843, 891, 851, 1
844, 846, 726, 3
845, 1027, 667, 9
846, 950, 950, 0
847, 1239, 999, 6
848, 962, 962, 0
849, 865, 825, 1
850, 793, 713, 2
851, 1014, 1014, 0
852, 972, 972, 0
853, 897, 897, 0
854, 1012, 572, 11
855, 725, 525, 5
856, 858, 858, 0
857, 840, 720, 3
858, 726, 726, 0
859, 805, 805, 0
860, 800, 800, 0
861, 1176, 736, 11
862, 1212, 972, 6
863, 999, 999, 0
864, 1104, 704, 10
865, 1230, 910, 8
866, 558, 558, 0
867, 912, 912, 0
868, 908, 588, 8
869, 1244, 884, 9
870, 1025, 945, 2
871, 755, 675, 2
872, 660, 660, 0
873, 1098, 858, 6
874, 1096, 936, 4
875, 696, 696, 0
876, 839, 759, 2
877, 977, 897, 2
878, 782, 782, 0
879, 1120, 640, 12
880, 787, 667, 3
881, 580, 540, 1
882, 676, 676, 0
883, 1122, 722, 10
884, 540, 540, 0
885, 910, 910, 0
886, 900, 900, 0
887, 640, 600, 1
888, 1297, 897, 10
889, 1114, 874, 6
